match_id,radiant_win
1057,0.712495354858814
1077,0.8855047437612039
1085,0.9633219954770533
1087,0.7800895820704891
1088,0.7426873346993795
1096,0.12142218927148224
1098,0.9536347243408309
1100,0.09267341255613618
1113,0.7232007695079581
1119,0.7316598597846149
1127,0.5330096223060096
1142,0.39736523707213955
1148,0.37536634150608256
1157,0.240731323329271
1158,0.781138864378881
1163,0.4311769240551621
1167,0.6648468521755602
1168,0.3740234912780884
1181,0.05374814016688079
1183,0.20061505420341286
1191,0.6328859345413624
1192,0.17203841303437492
1198,0.7834558866903084
1216,0.1844268603144481
1218,0.5978475034186433
1221,0.967521313921622
1222,0.3231027350004091
1225,0.1597709473958636
1226,0.45771207947252135
1230,0.21584245740990568
1242,0.7880886234922873
1247,0.7072753172262861
1253,0.39568750587525015
1259,0.6232086852161468
1271,0.8698497769323071
1282,0.5307475228921155
1284,0.9499777214731668
1293,0.4097109451316457
1294,0.6116855211625501
1298,0.5006530726531155
1306,0.6169040121217061
1316,0.7153064208265267
1321,0.3137414819633493
1331,0.37878744259776365
1336,0.17983933440851005
1341,0.5570954972079988
1348,0.4553950449836386
1356,0.8725487583162209
1384,0.2924146556751124
1389,0.6041988276906008
1391,0.6517348457424175
1413,0.8299380433965158
1419,0.5769543170744199
1426,0.8446327570432337
1440,0.6835219699756615
1445,0.5529678996578173
1465,0.40853756273801817
1470,0.49728746975833277
1472,0.5009948772822155
1484,0.5444447299680995
1485,0.11641175190081807
1486,0.8991439202353675
1488,0.6697056706894817
1498,0.04400690647150711
1508,0.656656688408644
1518,0.8419247162131281
1526,0.24102823346633873
1527,0.7610194341699236
1528,0.2298924873499595
1540,0.7175644348497068
1546,0.4636476474486749
1551,0.767916809547741
1564,0.7091059323503844
1565,0.8832914382910894
1568,0.9259182434792373
1572,0.7092290897215833
1573,0.10948942733714397
1581,0.4526653245973369
1585,0.8992846571722133
1588,0.3027099465688656
1595,0.19143500546780007
1596,0.25672592690356283
1603,0.33198805981270907
1615,0.6395720958668305
1621,0.46176980844326543
1623,0.2625532768267851
1630,0.4815047632968324
1636,0.6703137279634848
1642,0.21366433741580043
1654,0.7516686210559514
1657,0.893260727923563
1665,0.4358566941199938
1666,0.7743184585201505
1676,0.7530287967302385
1678,0.5364489074593938
1683,0.5121179730177294
1685,0.06567159851976677
1687,0.015064169173960636
1690,0.2688619164943361
1702,0.47397460890029186
1703,0.23365584071251214
1714,0.3227158984129052
1716,0.5863655386714082
1726,0.2022825211707535
1748,0.33571813687617363
1750,0.20367942351051588
1762,0.9522105871364527
1765,0.09473176134067184
1767,0.5491218709901902
1773,0.33150017643207114
1774,0.20824164872633444
1776,0.7074643288598111
1782,0.8603497174896682
1799,0.5091993650305904
1803,0.4995358068180417
1811,0.40906397102084674
1820,0.4794055797821503
1823,0.7939601989952343
1864,0.6951632910857252
1871,0.5827800320073214
1874,0.08893282836725096
1878,0.3522702435235826
1888,0.6613591161911672
1895,0.8138634879889591
1896,0.45721313540665176
1899,0.5320561884496607
1901,0.613455491873735
1903,0.6487139200492322
1913,0.20275903088817376
1935,0.8089134643691649
1946,0.26321379127424027
1958,0.7680719488877151
1960,0.5861728613692485
1968,0.37313744941772364
1969,0.6168884484599118
1973,0.2630139971873754
1974,0.4829785881242742
1977,0.4966603156706875
1992,0.6564769978744275
1995,0.18688849526255208
2001,0.7675101191444721
2017,0.5108100006626706
2018,0.21557380196357154
2020,0.3734074976191665
2021,0.3038505736047685
2027,0.42696765195224395
2036,0.560134710107025
2040,0.1982044254189433
2041,0.1807222045005825
2047,0.9221688879063952
2049,0.35045464534418186
2059,0.3065819844139774
2066,0.2763118744733722
2068,0.5793743639569703
2069,0.7213048341082152
2081,0.41007856498925915
2083,0.5414633769111002
2084,0.887548547151444
2085,0.9462604820249079
2096,0.47647003648904607
2104,0.22469032677550588
2105,0.17081360478399243
2110,0.3818752350624598
2112,0.08717090656315009
2115,0.5301257983388818
2120,0.1353220440167204
2121,0.14554606013813534
2125,0.8435971013457356
2128,0.6451647622587551
2129,0.39415469984932366
2138,0.5349923141521552
2159,0.7767138663838314
2160,0.23517408514002186
2180,0.67362010678731
2181,0.5349915883368009
2183,0.7306706294526657
2189,0.16309920347919218
2192,0.4621271306446093
2193,0.8969949314178963
2197,0.11255002481089992
2201,0.49809199012537353
2206,0.8732606857750533
2208,0.8217359131982017
2210,0.7127961763747485
2212,0.6801925936034788
2220,0.5733514741443572
2226,0.5078631253605714
2227,0.05637889878669784
2229,0.4142078918391523
2233,0.1953288401207039
2234,0.889194788284766
2237,0.3861862380258811
2238,0.5211613533269922
2246,0.4014633589379715
2248,0.30177283190157494
2265,0.4162497645990341
2268,0.4105326668303126
2270,0.6926126289550268
2276,0.8399702316756064
2278,0.8616884702275919
2290,0.6284642397957215
2298,0.44021720467773934
2305,0.11003662617260795
2320,0.621902755188913
2325,0.5179307417303962
2329,0.8645398668732729
2342,0.6647133668938487
2352,0.20409429509436053
2387,0.7280129124677432
2397,0.23680482388114704
2399,0.7210805808876407
2401,0.5878476558761178
2404,0.30400912118928713
2411,0.7385463388957839
2422,0.6359598034274279
2424,0.7546105463148415
2425,0.23223156120324165
2429,0.1903402747155907
2433,0.5577386109750547
2434,0.6752269214633951
2436,0.08393062347489331
2440,0.12964831822709028
2448,0.5814397843425932
2458,0.6331007065702823
2460,0.4126191135384441
2466,0.682808608571642
2473,0.46452479142935754
2479,0.3370917078937101
2493,0.21198408477067043
2504,0.21115106470052422
2524,0.7789408276273604
2526,0.9772389053597397
2531,0.3465636494729945
2532,0.06524949918704329
2546,0.554317535983644
2561,0.8376186267336821
2565,0.15767032129443215
2570,0.6539628248779148
2579,0.5883248417017898
2581,0.24233277530548977
2592,0.7933818726994737
2593,0.3908012498384091
2594,0.29139854254344705
2618,0.782082797023966
2628,0.392837556625953
2638,0.44359734425666686
2647,0.6424820828161645
2654,0.7217557017725056
2655,0.575713469166194
2669,0.2472778852217503
2674,0.5930758253017246
2677,0.7299623969148805
2687,0.34472600296296935
2689,0.2264230209691548
2694,0.696886885136254
2702,0.2981389284190569
2704,0.9262752863022988
2706,0.9025702924075872
2712,0.10253032542047379
2716,0.4333618762270707
2727,0.27651527321048086
2729,0.3492138317015495
2738,0.8351330348294767
2739,0.28189947326745785
2745,0.7960005698034123
2759,0.7417642824396766
2766,0.7115362570947371
2767,0.4340983414271821
2773,0.2321692574074082
2778,0.6173509914866161
2783,0.4284399307560577
2788,0.6751156702699493
2792,0.5668609691443453
2803,0.42592535007691595
2808,0.1876914207816391
2816,0.34583919002535946
2821,0.943582510920488
2826,0.8205075193714799
2840,0.45468128213112796
2844,0.8362959406533553
2846,0.2983663471995322
2847,0.42353726026124106
2857,0.7150019553443662
2861,0.18447059484889128
2888,0.5329741862325293
2903,0.6312682098440829
2904,0.36393460495544416
2907,0.21388796655578224
2909,0.30690236122994974
2910,0.4549060434539199
2915,0.48327896281636185
2918,0.6417136105551231
2920,0.5332275301036352
2926,0.20857665600851408
2929,0.9322841993225581
2947,0.6191167410966167
2950,0.695716639252937
2952,0.5049582474386235
2953,0.3651861663695325
2956,0.2858892364427644
2961,0.5138349632884703
2962,0.9449541572547385
2967,0.20637766276082317
2973,0.6549763450675016
2974,0.49017448288449655
2981,0.5498900456167647
3001,0.285414468130103
3006,0.09938773026321032
3007,0.702599235055066
3008,0.65460988281416
3014,0.48451102296907916
3022,0.5469842802958191
3032,0.5598434337932066
3033,0.8503469171049475
3043,0.48802517135123413
3048,0.19254289454421591
3061,0.311613075079048
3063,0.3226648370374451
3087,0.5313879518835343
3088,0.463660171212594
3096,0.06992076045466152
3102,0.11099879295847338
3111,0.6002541664152592
3119,0.751647433104006
3122,0.6334908778701706
3126,0.6871850839491676
3131,0.3942895647183696
3132,0.4454259781137004
3145,0.8821703384437255
3154,0.6979355834795473
3178,0.5846315689374437
3186,0.35327836281588004
3187,0.4923663797762596
3189,0.40638579858595036
3191,0.9154120859818947
3192,0.94528848316063
3199,0.479822068059709
3211,0.49232164206937956
3224,0.448678696606065
3225,0.43443129868693087
3231,0.5007980018666224
3235,0.4936520956499593
3237,0.5677496400274288
3240,0.1551260287902233
3242,0.5581677064071469
3254,0.8239586341361134
3256,0.4062696014052962
3257,0.4090557335930096
3289,0.5982904097320008
3294,0.3950686559058826
3301,0.4009406587844645
3302,0.3667463380376824
3314,0.3461282566148697
3326,0.5966627339516026
3332,0.792362073069774
3345,0.5529558999941417
3349,0.6884178786398972
3357,0.8073700231279605
3380,0.5539087146421559
3389,0.6942287276820787
3397,0.9023473568869714
3399,0.576959136726106
3407,0.8371734323429088
3411,0.2882912663547336
3413,0.5120787394620137
3417,0.2799815707706393
3418,0.056417760993213856
3426,0.826420003169645
3443,0.1433130261938532
3456,0.9080674810344065
3464,0.7760063073741004
3467,0.7443819771743865
3473,0.573357806046389
3479,0.09492912629815618
3481,0.8585260723968946
3492,0.5814285474869549
3498,0.8973030024326166
3499,0.3897887940106272
3505,0.706506318354794
3529,0.47340640336584083
3535,0.3940301063011404
3540,0.2992363946208364
3561,0.7135007189479293
3564,0.902238448361537
3574,0.515299297655446
3590,0.7549590812020213
3592,0.2773355903101061
3596,0.8988397238239353
3604,0.1979385329708049
3620,0.7311820560103921
3623,0.27187387276063346
3632,0.7582839039902483
3641,0.3191399887231454
3647,0.22098838160007636
3653,0.11514580563146729
3656,0.4254285809190293
3667,0.6884071179493736
3672,0.42400850462240275
3683,0.6702346695601861
3695,0.45617762549143864
3717,0.5621459145063259
3736,0.32662831334840314
3740,0.338656841701607
3753,0.4263617972507235
3769,0.6739023598098803
3771,0.5488283396434339
3787,0.8922064305521568
3790,0.3870857355190127
3792,0.8398246018564425
3801,0.28199825585754656
3806,0.7350244708620253
3812,0.06868824532078088
3815,0.8375155152048427
3840,0.7712665456209213
3846,0.5329136087184705
3858,0.5414533716058354
3872,0.27478532370239594
3873,0.20457320401647427
3874,0.6109086194711993
3876,0.8724558397084607
3880,0.6032348025700709
3882,0.425350821826358
3894,0.6682812679560529
3901,0.838068042945044
3902,0.752098560843604
3908,0.8070750878402625
3919,0.30501159052781757
3921,0.22888768390656136
3922,0.40303037730281466
3924,0.05667008296746516
3939,0.8573831552427051
3952,0.4307614030378526
3959,0.478169624819819
3964,0.26837246041828094
3972,0.6882751330203191
3978,0.9255169271502015
3979,0.5098649264474665
3988,0.051069630067001694
3989,0.8028147401650003
3991,0.7319325934850508
3996,0.9298125276701837
4005,0.2657400760100047
4012,0.42459199801570446
4013,0.35235029563791453
4014,0.0763273969730945
4018,0.5459916009616422
4027,0.3443269944799571
4030,0.2541389547477746
4035,0.4350226215363392
4036,0.8890531833212315
4046,0.8692147815688337
4059,0.34743980291981197
4066,0.3912204468401922
4082,0.5075702438598988
4090,0.7348509822947866
4100,0.9431410028763991
4107,0.5133749733900147
4109,0.0665760229084095
4110,0.5138920334238459
4121,0.4346576087974605
4123,0.3609278043147098
4124,0.7630011437418396
4129,0.8934939917674963
4136,0.5594574816910035
4139,0.4373145972178959
4145,0.6042906016102055
4154,0.5170321691575144
4156,0.861575370476304
4161,0.4908223252141844
4165,0.472041840434655
4169,0.3768368869068724
4188,0.6922880215486467
4195,0.42439992141641586
4204,0.9272899050670936
4211,0.7988954203702382
4213,0.6420332542314534
4218,0.363101770993782
4220,0.8027830256688642
4222,0.04760714237125804
4227,0.601561087372396
4229,0.9189409032318409
4233,0.466383073831079
4239,0.8454498276910117
4242,0.5075261549460022
4249,0.6365203520487026
4260,0.872067278004906
4263,0.8266456603660098
4265,0.7145102489941707
4267,0.5044313358134194
4276,0.9077618024029898
4278,0.6714305380831374
4279,0.1975573186003562
4280,0.05431176302325724
4281,0.386637440934392
4282,0.7359206373859064
4288,0.15153166782985805
4306,0.50635847252602
4308,0.2506466398042045
4309,0.5077190334639406
4313,0.5072701727863846
4320,0.9964263199873263
4324,0.38912864900400446
4334,0.6569068056589061
4341,0.3762888958230557
4349,0.20352450211218712
4353,0.6229790705721917
4354,0.5103973727785192
4356,0.26010000353327245
4366,0.42780395021829226
4371,0.6588748583670488
4375,0.401926706453157
4377,0.8609826103267232
4384,0.17367852954120447
4389,0.3789352781365167
4394,0.44423315037458594
4409,0.49260046051911416
4411,0.6598247940518592
4416,0.3545926246045968
4437,0.45259536068828365
4442,0.3991550015709014
4443,0.5005225868753386
4449,0.41300575620919266
4457,0.3840496504206286
4459,0.4777442017803584
4472,0.2272834300924186
4475,0.6693448373124666
4476,0.816245905686058
4482,0.4776873233020676
4519,0.043070701648401634
4533,0.6924786977405547
4537,0.11385351182509486
4538,0.24255136881952005
4541,0.2989876301399063
4556,0.8444901485755082
4558,0.6667339929745058
4567,0.6393728274174801
4586,0.34702203608326504
4596,0.6442633627168778
4615,0.7593917296798554
4617,0.3453149322852103
4619,0.3943135923788385
4623,0.13582785119710117
4643,0.3600043518854674
4644,0.10095932928202767
4645,0.4798301924085907
4655,0.07440431488873678
4658,0.7325781635625265
4667,0.07212206918482918
4669,0.47923160781051843
4674,0.33963092751210033
4691,0.12033601674431381
4704,0.4722123816795829
4708,0.74227308459992
4733,0.9115797267033977
4745,0.13802554376466344
4748,0.30484255374460373
4749,0.2613105401947018
4755,0.4714451509216352
4760,0.5671319328861849
4762,0.4982474186683241
4763,0.4277032893412069
4771,0.7284051218232634
4772,0.6662790872756938
4782,0.8982491202391971
4786,0.14684640312103306
4792,0.5973709940955347
4798,0.5171643806048564
4803,0.15012755695753216
4817,0.7014077765521147
4818,0.5632013153985672
4825,0.07360942091955952
4832,0.1405088180865009
4834,0.7323202861421512
4836,0.19208148593376728
4837,0.6922121370983944
4852,0.13671902612214437
4853,0.43653892880465706
4858,0.1500309935748472
4862,0.584333799842156
4888,0.29303375386818187
4889,0.8172976843119454
4893,0.5192926265132002
4897,0.85120570915885
4909,0.20797503277053028
4952,0.579415349037344
4961,0.5233167649473701
4969,0.7941800550826265
4972,0.5079386054400057
4998,0.3029399797224819
5029,0.8012431370194621
5031,0.3314231956754389
5041,0.25680158721801466
5044,0.41191993895930945
5045,0.5527618434849743
5047,0.24475486410678837
5050,0.9513438046900528
5051,0.1926151614651497
5056,0.4025394389716344
5060,0.6285517393679881
5061,0.8871420266326455
5064,0.4223549174432267
5069,0.888548762052441
5073,0.5509427048598201
5074,0.8947512387405658
5077,0.09893500918533786
5099,0.4199724884287759
5120,0.8622935211925131
5125,0.6831165846192492
5137,0.17503315694708604
5146,0.633974474097615
5148,0.6668165192366641
5155,0.32202343444602927
5178,0.21256633237819308
5187,0.9101637011739205
5188,0.49073839561394983
5198,0.1752147129828543
5205,0.23499759856377408
5210,0.2575655505629225
5212,0.3468272931642058
5214,0.3134336599692662
5215,0.5565593323691592
5217,0.1240671388550777
5219,0.02243731382534115
5227,0.3270819619366328
5233,0.857755236703549
5241,0.5337367102001864
5257,0.6367579251883684
5259,0.2753955274760303
5262,0.2862237212881111
5266,0.42361377407822615
5275,0.5417698318882116
5291,0.6264329617291247
5299,0.44196418166419915
5302,0.49829649900506107
5304,0.6322906535202644
5310,0.40440656277006987
5325,0.22797329976782837
5332,0.6707405365879192
5341,0.3575951783814357
5343,0.5413999754920097
5349,0.24724663565877802
5350,0.4111181457811816
5365,0.7608357132929475
5367,0.39604297539075006
5372,0.20483290737605467
5385,0.5092286988832829
5392,0.38090867202245426
5399,0.274424227075908
5402,0.8839394648377205
5407,0.6926269936425543
5411,0.5428798394216509
5415,0.6039494351945542
5423,0.5900916442710721
5426,0.17886604390115796
5437,0.6201461139544315
5440,0.2607850308358609
5445,0.7354019244953631
5454,0.22547394435776769
5460,0.8214720762387752
5470,0.7321695665427028
5472,0.23831642177180545
5480,0.08855408697587326
5484,0.025311689896965153
5485,0.9359203214707229
5497,0.7392622086377485
5501,0.7306672815028362
5513,0.5858090760979254
5563,0.358994488502405
5564,0.5133114981329063
5570,0.6235755478392714
5582,0.33170697279407796
5616,0.6845403285863739
5617,0.5161211778217865
5619,0.4592481493969002
5626,0.641687337597662
5628,0.22735483275537632
5629,0.5570889263417804
5630,0.3564071005323675
5634,0.32210765319880613
5646,0.21717696604516903
5650,0.4653906156480457
5664,0.9035099355620586
5666,0.8018966516311213
5678,0.9256584865844253
5687,0.26643342699733835
5691,0.7048541458337036
5694,0.5739685024757543
5703,0.372583927491454
5709,0.21286927005029205
5711,0.1816027074091653
5718,0.4949300076345503
5724,0.7592229852945461
5725,0.2957422426947342
5726,0.3580598367628256
5728,0.8003051565115978
5753,0.6681148962623331
5758,0.23264594556643367
5759,0.22207480253758452
5766,0.2568152960508663
5772,0.25733602119191457
5775,0.2710046376487034
5780,0.8282069203849813
5782,0.5934411564149463
5784,0.5605247579138173
5804,0.6613887884799796
5808,0.8057692125384132
5809,0.4588646956808165
5815,0.43540842443359024
5817,0.5862146682550468
5825,0.5151571026663193
5833,0.55671045798909
5838,0.32827292397188657
5840,0.5854577267973469
5846,0.612693357222064
5848,0.5603419854027429
5851,0.7832855664372683
5867,0.3195340535744904
5869,0.40455495940475983
5870,0.4197601967920329
5871,0.65771060044865
5873,0.3382632264087618
5875,0.39223032259648105
5876,0.6358021060944387
5879,0.87619764678875
5880,0.3679462819632315
5881,0.19229417238399504
5887,0.48782898959875287
5891,0.5656830316810665
5893,0.5447975748984072
5907,0.7605008800610753
5909,0.30798770902454603
5915,0.05762742707524954
5917,0.5006666622136671
5918,0.1089869877131034
5929,0.6383856921994316
5935,0.8203790818989153
5938,0.3622368789953435
5940,0.4358422676999884
5942,0.1480566882074507
5950,0.6285339593162441
5963,0.16619545898269789
5968,0.5647021529147096
5969,0.8077373620165741
5970,0.39950167658001096
5978,0.4187768127935499
5987,0.7703928617171999
5990,0.3033864679821171
5997,0.8907970722160167
5998,0.3949230733504132
6001,0.47014109891064926
6004,0.6075962014121782
6005,0.2312700889232268
6011,0.5683084066568572
6013,0.7234745111620262
6029,0.49040236628353984
6043,0.392348356018675
6045,0.18792944975215692
6049,0.27521676434847225
6051,0.731409923501956
6064,0.5101016329820527
6066,0.07378529549541343
6071,0.8739734375928023
6078,0.527359490447225
6085,0.31370662250907955
6086,0.7394896670612683
6095,0.33232199664663464
6103,0.2554410442554738
6105,0.35203809532243174
6106,0.8013161928079033
6107,0.3777270680334049
6111,0.6941460286390152
6114,0.7981940972384571
6118,0.49551933390999503
6139,0.07570961361774031
6140,0.4527737436383392
6147,0.597537940747931
6153,0.849886827118309
6156,0.5996291896172423
6158,0.40194756638345436
6163,0.35144411846872137
6165,0.5201748622918312
6176,0.6083042815552052
6178,0.5745552019095338
6182,0.41378213378531503
6199,0.19696690520289345
6207,0.24309987716189277
6220,0.4817417628466083
6223,0.42786274295223986
6227,0.22939586471427767
6235,0.7092852837182654
6246,0.5651723843127268
6259,0.17607259709608084
6267,0.6547772643686882
6278,0.8157638714044864
6287,0.9005777023441035
6307,0.6406651884002548
6312,0.8456589790096986
6314,0.5108391423718525
6315,0.4689820940753752
6316,0.12021364563018458
6321,0.5308374431374712
6324,0.7285127620661822
6325,0.9733922587992403
6332,0.7255778219023512
6336,0.5000436115559254
6337,0.5790567367447701
6341,0.6969276392304025
6349,0.825960161364028
6353,0.32742537687173484
6362,0.6667921559494928
6371,0.3769092741871393
6386,0.19781169519055503
6387,0.6340670929161982
6388,0.6778281283775901
6389,0.7897240994482224
6391,0.627557481170919
6410,0.32842904009134866
6413,0.3741638108344092
6421,0.40049712980527563
6428,0.6369194192946036
6429,0.5129836258738643
6433,0.42869185343847954
6438,0.5350276962344448
6439,0.6343330853967978
6442,0.6927452050808584
6444,0.6887544837673361
6451,0.7669451512279661
6456,0.3741532014601325
6461,0.816556796311646
6478,0.5325780347337933
6483,0.10466612313450968
6488,0.42109640632828765
6489,0.6567356038737646
6498,0.8836245492699187
6501,0.1812215912472664
6505,0.579789733164038
6513,0.14376728903374963
6515,0.48289118325108155
6531,0.7036461622088436
6562,0.38650204002151173
6564,0.6832242559753594
6572,0.8481489289220037
6574,0.44291874520621444
6586,0.7387902552672159
6588,0.17398677284726802
6601,0.5888388398285063
6608,0.6789340948070572
6611,0.14022481592780417
6614,0.1394338304738103
6617,0.3320953568902959
6628,0.5523997621789234
6632,0.3469538796809783
6642,0.40246272886188733
6643,0.8772594785593993
6660,0.4888334468270988
6667,0.03931641587264193
6671,0.12300354950519336
6682,0.6159629996270807
6699,0.8009697598507588
6702,0.5683159927159237
6703,0.9438199436693403
6705,0.3192899955250549
6707,0.30166848750217723
6709,0.6848888294273718
6718,0.19997371977414646
6720,0.4968458532139003
6721,0.4134954074141079
6725,0.21948912623829828
6726,0.48456335850818233
6727,0.27559569482644813
6760,0.43973894824010457
6788,0.6865464499453462
6791,0.3753702850826499
6793,0.07133501897900515
6794,0.28667449994908484
6808,0.4705661819936882
6809,0.813267520800929
6810,0.7974652083253139
6819,0.6866980605266526
6820,0.8594738673740092
6829,0.30631398325308595
6831,0.24023048391328689
6833,0.9594096979418665
6847,0.9375538103307257
6856,0.7101349050770299
6858,0.213123187965349
6860,0.5988520979068035
6866,0.5211627536470345
6871,0.6168574384921901
6872,0.42680610224085175
6877,0.5050293899404795
6878,0.7475442643228424
6879,0.46681183782001096
6880,0.6555316123788224
6886,0.835988975277184
6894,0.5877001593032951
6897,0.27919404582524865
6906,0.5637552379181128
6916,0.5218751572640089
6919,0.6408604041372148
6939,0.7598344235032
6958,0.8586676346829799
6959,0.5292542243901666
6967,0.8191148415408221
6989,0.929249996451696
7000,0.5022471757619709
7004,0.47102654017078593
7006,0.7702129595374133
7007,0.45751028223569284
7008,0.8697349901144973
7027,0.7350991015719195
7055,0.6694590604170959
7059,0.714882478734866
7066,0.47587813326686584
7067,0.603907083877144
7073,0.6928278195858661
7080,0.6209670999361642
7089,0.5289947088092988
7099,0.12170933742103397
7109,0.6360555268835458
7134,0.5768463164798219
7138,0.6602410793779211
7139,0.39032712415622456
7142,0.22129666170839957
7151,0.36132406340482737
7153,0.2675656094498723
7169,0.34253320869347187
7185,0.4842056028594581
7193,0.2272998499219371
7200,0.935525737015492
7216,0.5798314958724752
7221,0.8563415292250801
7223,0.6447874735438132
7236,0.6533905281316691
7237,0.6295617822434703
7244,0.35006229792613003
7245,0.7414172355770693
7251,0.363652817643426
7252,0.7837808506591778
7264,0.7000414580518997
7284,0.415727194795342
7301,0.5989326468775086
7304,0.6123529372702112
7307,0.6212206653573017
7308,0.42453483680604087
7315,0.7184763159631339
7323,0.30221489801781076
7324,0.3805247810420971
7326,0.5302551800186771
7330,0.7546234156817216
7367,0.7305639831616235
7371,0.7066171611479666
7389,0.5779065305457233
7394,0.29417668931088525
7404,0.5134773624918006
7410,0.3441298722864727
7423,0.02727928050326016
7434,0.3123849842610498
7438,0.25478295679739216
7449,0.32604875807679273
7461,0.43835113273152504
7464,0.751556311894659
7465,0.6467782244869309
7469,0.6322060270997952
7472,0.6430374651370733
7474,0.09255407975501145
7492,0.15088389005399622
7496,0.6994291263537686
7499,0.7459414505212508
7507,0.7669463110402316
7513,0.7267646426400874
7515,0.602346678202075
7535,0.7086933761906752
7542,0.6213997393530711
7568,0.6103153964035831
7578,0.7747063207669018
7586,0.913609394795865
7587,0.44982483651961286
7593,0.2705792408109282
7608,0.7806025015158047
7613,0.19645510873016853
7617,0.4943228508561012
7624,0.7512079584230859
7627,0.7073455398608285
7630,0.5329805027010572
7634,0.28310888863747924
7644,0.6634194003514006
7651,0.3118927318113213
7655,0.5385228727760581
7659,0.5202553906909959
7665,0.33013568150810646
7666,0.866320311091734
7675,0.48614100501823987
7678,0.1746903155462545
7689,0.24026086738369518
7695,0.7336764804735616
7696,0.2704234219115741
7708,0.056288199788111136
7725,0.797737074721893
7731,0.37744695452909066
7737,0.2183796893218331
7739,0.742762528509739
7758,0.5653462242244168
7763,0.20874277628598248
7769,0.5157855804530384
7775,0.682424165341834
7783,0.4103872722409577
7787,0.08316810278464336
7788,0.6321765824376977
7792,0.6692556638695145
7797,0.7962539479405806
7798,0.6434001277382709
7800,0.45256340077007107
7801,0.6928628956605133
